tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1970-01-01 05:00:00,2019-08-01 00:24:25.8910,2019-08-01 00:29:26.8420,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,32845,Subscriber,1979,1
1970-01-01 15:50:00,2019-08-01 00:24:27.4660,2019-08-01 00:40:17.7400,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,31960,Subscriber,1974,1
1970-01-01 14:42:00,2019-08-01 00:24:37.0600,2019-08-01 00:39:19.7360,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,17941,Subscriber,1985,1
1970-01-01 16:31:00,2019-08-01 00:24:52.7560,2019-08-01 00:41:24.1410,279.0,Peck Slip & Front St,40.707873,-74.00167,346.0,Bank St & Hudson St,40.73652889,-74.00618026,34049,Subscriber,1959,1
1970-01-01 10:07:00,2019-08-01 00:24:53.2060,2019-08-01 00:35:01.1650,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,19178,Subscriber,1994,1
1970-01-01 02:25:00,2019-08-01 00:25:09.2200,2019-08-01 00:27:34.5330,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,27737,Subscriber,1990,1
1970-01-01 12:55:00,2019-08-01 00:25:14.7850,2019-08-01 00:38:10.3740,3414.0,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,3310.0,14 St & 7 Ave,40.663779,-73.98396846,27997,Subscriber,1995,1
1970-01-01 13:20:00,2019-08-01 00:25:24.7710,2019-08-01 00:38:45.3320,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,3350.0,W 100 St & Broadway,40.7973721,-73.97041192,17056,Customer,1969,0
1970-01-01 08:05:00,2019-08-01 00:25:29.2820,2019-08-01 00:33:34.5970,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,377.0,6 Ave & Canal St,40.72243797,-74.00566443,33020,Subscriber,1993,1
1970-01-01 22:06:00,2019-08-01 00:25:33.3820,2019-08-01 00:47:40.2270,3055.0,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3055.0,Greene Ave & Nostrand Ave,40.6883337,-73.950916,34048,Subscriber,1989,1
1970-01-02 01:09:00,2019-08-01 00:25:35.0210,2019-08-01 00:50:44.5260,3763.0,Wyckoff Av & Jefferson St,40.707165,-73.923711,344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,21450,Subscriber,1998,1
1970-01-01 11:08:00,2019-08-01 00:25:39.3740,2019-08-01 00:36:47.5260,3077.0,Stagg St & Union Ave,40.70877084,-73.95095259,3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,19789,Subscriber,1987,1
1970-01-01 02:02:00,2019-08-01 00:25:39.7330,2019-08-01 00:27:42.1970,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379,25508,Subscriber,1986,1
1970-01-01 09:56:00,2019-08-01 00:25:41.5200,2019-08-01 00:35:37.6560,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,18481,Subscriber,1993,1
1970-01-02 06:45:00,2019-08-01 00:25:43.1640,2019-08-01 00:56:28.5180,3733.0,Avenue C & E 18 St,40.730563,-73.973984,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,34342,Subscriber,1972,1
1970-01-02 01:02:00,2019-08-01 00:25:52.9370,2019-08-01 00:50:55.4340,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.9504154,15474,Subscriber,1975,1
1970-01-01 13:42:00,2019-08-01 00:25:54.9720,2019-08-01 00:39:37.8590,248.0,Laight St & Hudson St,40.72185379,-74.00771779,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,26404,Subscriber,1986,2
1970-01-02 09:57:00,2019-08-01 00:26:04.7130,2019-08-01 01:00:01.8210,387.0,Centre St & Chambers St,40.71273266,-74.0046073,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,28282,Subscriber,1986,2
1970-01-01 10:05:00,2019-08-01 00:26:05.5570,2019-08-01 00:36:10.9830,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,31982,Subscriber,1987,2
1970-01-01 11:50:00,2019-08-01 00:26:10.6190,2019-08-01 00:38:00.7600,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,28637,Subscriber,1991,1
1970-01-01 07:01:00,2019-08-01 00:26:20.8990,2019-08-01 00:33:22.7740,3714.0,Division Av & Hooper St,40.70684203101325,-73.9544353965357,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,17929,Subscriber,1985,1
1970-01-01 15:14:00,2019-08-01 00:26:26.6510,2019-08-01 00:41:41.0900,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,3064.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,38537,Customer,1996,1
1970-01-01 10:15:00,2019-08-01 00:26:28.4150,2019-08-01 00:36:44.3110,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,39648,Subscriber,1991,1
1970-01-01 02:46:00,2019-08-01 00:26:30.1020,2019-08-01 00:29:16.3280,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,21380,Subscriber,1992,1
1970-01-01 05:38:00,2019-08-01 00:26:32.8080,2019-08-01 00:32:11.6130,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,27045,Subscriber,1991,1
1970-01-01 11:46:00,2019-08-01 00:26:39.1210,2019-08-01 00:38:25.3030,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,15005,Subscriber,1982,1
1970-01-01 17:56:00,2019-08-01 00:26:53.3730,2019-08-01 00:44:49.3990,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,34212,Customer,1996,1
1970-01-01 17:48:00,2019-08-01 00:27:02.1550,2019-08-01 00:44:50.7120,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,32969,Customer,1994,1
1970-01-01 07:25:00,2019-08-01 00:27:06.3020,2019-08-01 00:34:31.4640,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,27857,Subscriber,1977,1
1970-01-02 00:19:00,2019-08-01 00:27:15.0780,2019-08-01 00:51:34.4320,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,34007,Subscriber,1996,1
1970-01-01 10:46:00,2019-08-01 00:27:22.6780,2019-08-01 00:38:09.5120,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,39409,Subscriber,1981,1
1970-01-01 09:30:00,2019-08-01 00:27:31.9780,2019-08-01 00:37:02.5100,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,39814,Subscriber,1978,1
1970-01-01 09:19:00,2019-08-01 00:27:36.1290,2019-08-01 00:36:55.8700,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,312.0,Allen St & Stanton St,40.722055,-73.989111,19525,Customer,1969,2
1970-01-01 02:35:00,2019-08-01 00:27:38.8700,2019-08-01 00:30:14.3030,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,291.0,Madison St & Montgomery St,40.713126,-73.984844,25038,Subscriber,1992,1
1970-01-01 23:46:00,2019-08-01 00:27:42.7250,2019-08-01 00:51:29.5080,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,3747.0,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,27109,Subscriber,1969,1
1970-01-01 08:16:00,2019-08-01 00:27:48.7420,2019-08-01 00:36:05.5730,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,32713,Subscriber,1981,1
1970-01-01 03:55:00,2019-08-01 00:27:50.7710,2019-08-01 00:31:46.6700,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,39780,Subscriber,1990,1
1970-01-01 07:11:00,2019-08-01 00:27:52.3190,2019-08-01 00:35:04.1050,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,31651,Subscriber,1997,1
1970-01-01 09:00:00,2019-08-01 00:28:00.2240,2019-08-01 00:37:00.4900,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,312.0,Allen St & Stanton St,40.722055,-73.989111,35117,Customer,2002,1
1970-01-01 10:20:00,2019-08-01 00:28:00.7490,2019-08-01 00:38:21.3090,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,32960,Subscriber,1958,2
1970-01-01 01:31:00,2019-08-01 00:28:03.4270,2019-08-01 00:29:35.2890,421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,38907,Subscriber,1965,1
1970-01-01 07:01:00,2019-08-01 00:28:11.1460,2019-08-01 00:35:12.2600,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,285.0,Broadway & E 14 St,40.73454567,-73.99074142,25701,Subscriber,1991,2
1970-01-01 08:58:00,2019-08-01 00:28:11.7300,2019-08-01 00:37:09.7910,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,312.0,Allen St & Stanton St,40.722055,-73.989111,16685,Customer,1971,1
1970-01-01 18:40:00,2019-08-01 00:28:11.9640,2019-08-01 00:46:52.5750,361.0,Allen St & Hester St,40.71605866,-73.99190759,259.0,South St & Whitehall St,40.70122128,-74.01234218,33467,Customer,1988,2
1970-01-01 16:25:00,2019-08-01 00:28:12.7140,2019-08-01 00:44:38.0560,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,3403.0,4 Ave & 9 St,40.6705135,-73.98876585,25151,Subscriber,1990,1
1970-01-01 21:47:00,2019-08-01 00:28:47.7070,2019-08-01 00:50:35.4720,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3493.0,E 118 St & 3 Ave,40.799139,-73.9389152,26149,Customer,1996,1
1970-01-01 08:57:00,2019-08-01 00:28:52.5980,2019-08-01 00:37:50.5890,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,377.0,6 Ave & Canal St,40.72243797,-74.00566443,33773,Subscriber,1992,1
1970-01-02 17:49:00,2019-08-01 00:28:53.1510,2019-08-01 01:10:42.2910,422.0,W 59 St & 10 Ave,40.770513,-73.988038,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,21684,Subscriber,2003,0
1970-01-01 06:01:00,2019-08-01 00:28:54.6540,2019-08-01 00:34:56.6060,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,3733.0,Avenue C & E 18 St,40.730563,-73.973984,33332,Subscriber,1971,2
1970-01-01 23:25:00,2019-08-01 00:29:02.7600,2019-08-01 00:52:27.9490,3108.0,Nassau Ave & Russell St,40.72557,-73.94434,3062.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,18810,Subscriber,1990,1
1970-01-01 03:47:00,2019-08-01 00:29:05.7880,2019-08-01 00:32:53.2520,3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379,3081.0,Graham Ave & Grand St,40.711863,-73.944024,38065,Subscriber,1990,1
1970-01-01 17:47:00,2019-08-01 00:29:11.1620,2019-08-01 00:46:58.6270,392.0,Jay St & Tech Pl,40.695065,-73.987167,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,34329,Customer,1988,2
1970-01-01 04:27:00,2019-08-01 00:29:20.7830,2019-08-01 00:33:48.2540,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,33566,Subscriber,1968,2
1970-01-01 06:42:00,2019-08-01 00:29:26.1640,2019-08-01 00:36:08.9040,3774.0,Knickerbocker Ave & George St,40.704425,-73.92836,3767.0,Powers St & Olive St,40.71323,-73.93894,32099,Subscriber,1994,1
1970-01-01 20:50:00,2019-08-01 00:29:34.8650,2019-08-01 00:50:25.5780,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,39699,Subscriber,1991,2
1970-01-01 22:43:00,2019-08-01 00:29:42.2820,2019-08-01 00:52:26.1050,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,33312,Subscriber,1985,1
1970-01-01 20:20:00,2019-08-01 00:30:10.4020,2019-08-01 00:50:31.3820,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,27371,Subscriber,1990,1
1970-01-01 08:06:00,2019-08-01 00:30:13.8050,2019-08-01 00:38:20.0510,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3788.0,E 12 St & 4 Av,40.73269,-73.98974,38549,Subscriber,1992,2
1970-01-01 11:55:00,2019-08-01 00:30:15.2410,2019-08-01 00:42:10.6310,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,31254,Subscriber,1991,1
1970-01-01 05:18:00,2019-08-01 00:30:22.9820,2019-08-01 00:35:41.2560,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,490.0,8 Ave & W 33 St,40.751551,-73.993934,38231,Subscriber,1997,1
1970-01-01 22:37:00,2019-08-01 00:30:29.2490,2019-08-01 00:53:06.7990,420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,3454.0,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,38768,Subscriber,1978,1
1970-01-01 06:27:00,2019-08-01 00:30:29.6820,2019-08-01 00:36:57.3310,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,32023,Subscriber,1992,1
1970-01-01 07:57:00,2019-08-01 00:30:30.5830,2019-08-01 00:38:28.5810,346.0,Bank St & Hudson St,40.73652889,-74.00618026,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,33580,Subscriber,1976,1
1970-01-01 05:50:00,2019-08-01 00:30:31.8740,2019-08-01 00:36:21.8850,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,320.0,Leonard St & Church St,40.717571,-74.005549,19199,Subscriber,1990,1
1970-01-01 19:43:00,2019-08-01 00:30:34.6060,2019-08-01 00:50:17.7590,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,26529,Customer,1969,0
1970-01-01 09:29:00,2019-08-01 00:30:35.9790,2019-08-01 00:40:05.3210,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,3116.0,Huron St & Franklin St,40.73266,-73.95826,21056,Subscriber,1990,1
1970-01-01 02:56:00,2019-08-01 00:30:36.9560,2019-08-01 00:33:33.4830,387.0,Centre St & Chambers St,40.71273266,-74.0046073,195.0,Liberty St & Broadway,40.70905623,-74.01043382,32358,Subscriber,1964,1
1970-01-01 15:20:00,2019-08-01 00:30:41.6220,2019-08-01 00:46:02.3730,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,30116,Customer,1987,1
1970-01-01 15:00:00,2019-08-01 00:30:46.5450,2019-08-01 00:45:47.4770,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,31827,Customer,1990,2
1970-01-01 08:27:00,2019-08-01 00:30:46.7780,2019-08-01 00:39:14.0160,3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3511.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,20773,Subscriber,1986,2
1970-01-01 05:05:00,2019-08-01 00:30:49.2400,2019-08-01 00:35:54.9090,3789.0,Fulton St & Irving Pl,40.68186,-73.959432,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,28810,Subscriber,1986,1
1970-01-01 03:26:00,2019-08-01 00:30:50.8650,2019-08-01 00:34:17.3020,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,513.0,W 56 St & 10 Ave,40.768254,-73.988639,21949,Subscriber,1982,1
1970-01-01 04:14:00,2019-08-01 00:30:55.8590,2019-08-01 00:35:10.1850,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,285.0,Broadway & E 14 St,40.73454567,-73.99074142,32763,Subscriber,1985,1
1970-01-01 05:54:00,2019-08-01 00:30:56.2620,2019-08-01 00:36:50.5920,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,39932,Subscriber,1970,1
1970-01-01 08:44:00,2019-08-01 00:31:01.3180,2019-08-01 00:39:45.5570,3799.0,6 Ave & W 34 St,40.74964,-73.98805,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,19692,Subscriber,1987,1
1970-01-02 15:29:00,2019-08-01 00:31:10.2710,2019-08-01 01:10:39.6660,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,33931,Subscriber,1993,1
1970-01-01 06:45:00,2019-08-01 00:31:11.0520,2019-08-01 00:37:56.0630,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,31004,Subscriber,1969,0
1970-01-02 05:39:00,2019-08-01 00:31:29.8410,2019-08-01 01:01:09.7900,3105.0,N 15 St & Wythe Ave,40.724055,-73.955736,3088.0,Union Ave & Jackson St,40.7160751,-73.952029,38970,Customer,1969,0
1970-01-01 13:24:00,2019-08-01 00:31:32.6880,2019-08-01 00:44:57.3410,3241.0,Monroe St & Tompkins Ave,40.686203,-73.944694,3241.0,Monroe St & Tompkins Ave,40.686203,-73.944694,27943,Subscriber,1985,1
1970-01-01 05:12:00,2019-08-01 00:31:38.3410,2019-08-01 00:36:51.1590,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,3080.0,S 4 St & Rodney St,40.70934,-73.95608,38442,Customer,1999,1
1970-01-01 06:14:00,2019-08-01 00:31:51.2460,2019-08-01 00:38:05.5670,3312.0,1 Ave & E 94 St,40.7817212,-73.94594,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,31198,Subscriber,1997,1
1970-01-01 07:17:00,2019-08-01 00:31:54.7600,2019-08-01 00:39:12.7450,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,486.0,Broadway & W 29 St,40.7462009,-73.98855723,27746,Subscriber,1975,1
1970-01-01 04:19:00,2019-08-01 00:32:09.1440,2019-08-01 00:36:28.4810,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,401.0,Allen St & Rivington St,40.72019576,-73.98997825,33029,Subscriber,1983,2
1970-01-01 08:51:00,2019-08-01 00:32:10.9960,2019-08-01 00:41:02.9270,502.0,Henry St & Grand St,40.714215,-73.981346,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,26142,Subscriber,2000,1
1970-01-01 06:38:00,2019-08-01 00:32:17.5370,2019-08-01 00:38:56.3030,344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,3249.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,38749,Subscriber,2000,1
1970-01-01 05:32:00,2019-08-01 00:32:19.0270,2019-08-01 00:37:51.5640,3096.0,Union Ave & N 12 St,40.71924,-73.95242,3430.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,38293,Subscriber,1980,1
1970-01-01 04:06:00,2019-08-01 00:32:23.0710,2019-08-01 00:36:29.4670,3096.0,Union Ave & N 12 St,40.71924,-73.95242,3668.0,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,39094,Subscriber,1981,1
1970-01-02 14:11:00,2019-08-01 00:32:30.2520,2019-08-01 01:10:41.6210,422.0,W 59 St & 10 Ave,40.770513,-73.988038,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,26808,Subscriber,1936,1
1970-01-01 08:07:00,2019-08-01 00:32:35.9710,2019-08-01 00:40:43.8830,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,33889,Subscriber,2000,1
1970-01-01 11:05:00,2019-08-01 00:32:50.9330,2019-08-01 00:43:56.8350,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,3063.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,29001,Subscriber,1994,1
1970-01-01 05:47:00,2019-08-01 00:33:07.6830,2019-08-01 00:38:54.6940,3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,25461,Subscriber,1990,2
1970-01-01 03:07:00,2019-08-01 00:33:09.4420,2019-08-01 00:36:16.5850,422.0,W 59 St & 10 Ave,40.770513,-73.988038,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,27069,Subscriber,1987,1
1970-01-01 01:51:00,2019-08-01 00:33:20.5680,2019-08-01 00:35:12.3760,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,35159,Subscriber,1974,1
1970-01-02 15:12:00,2019-08-01 00:33:25.2150,2019-08-01 01:12:37.3450,3789.0,Fulton St & Irving Pl,40.68186,-73.959432,3789.0,Fulton St & Irving Pl,40.68186,-73.959432,38523,Subscriber,1965,1
1970-01-02 08:23:00,2019-08-01 00:33:35.5560,2019-08-01 01:05:59.4040,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,3328.0,W 100 St & Manhattan Ave,40.795,-73.9645,24941,Subscriber,1994,1
1970-01-01 06:57:00,2019-08-01 00:33:36.1880,2019-08-01 00:40:33.4540,382.0,University Pl & E 14 St,40.73492695,-73.99200509,3718.0,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,38848,Subscriber,1996,1
1970-01-02 11:30:00,2019-08-01 00:33:37.2820,2019-08-01 01:09:08.0080,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,35250,Subscriber,1982,1
1970-01-01 01:13:00,2019-08-01 00:33:39.6920,2019-08-01 00:34:52.9300,421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,39081,Subscriber,1965,1
1970-01-01 05:44:00,2019-08-01 00:33:41.3780,2019-08-01 00:39:25.7430,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,268.0,Howard St & Centre St,40.71910537,-73.99973337,39659,Subscriber,1992,1
1970-01-01 01:50:00,2019-08-01 00:33:46.3900,2019-08-01 00:35:37.3040,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,361.0,Allen St & Hester St,40.71605866,-73.99190759,26467,Subscriber,1989,1
1970-01-01 01:56:00,2019-08-01 00:33:48.5230,2019-08-01 00:35:44.5900,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,28735,Subscriber,1990,1
1970-01-01 06:41:00,2019-08-01 00:33:49.6870,2019-08-01 00:40:31.3310,3526.0,31 St & 23 Ave,40.7747878,-73.9125551,3526.0,31 St & 23 Ave,40.7747878,-73.9125551,27721,Subscriber,1987,1
1970-01-01 01:08:00,2019-08-01 00:33:52.2240,2019-08-01 00:35:00.6000,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,21040,Subscriber,1981,1
1970-01-01 03:24:00,2019-08-01 00:33:59.7320,2019-08-01 00:37:24.5120,319.0,Fulton St & Broadway,40.711066,-74.009447,426.0,West St & Chambers St,40.71754834,-74.01322069,29363,Subscriber,1984,1
1970-01-01 11:45:00,2019-08-01 00:34:04.0380,2019-08-01 00:45:49.4170,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,28271,Subscriber,1963,1
1970-01-01 06:01:00,2019-08-01 00:34:09.1170,2019-08-01 00:40:10.7310,251.0,Mott St & Prince St,40.72317958,-73.99480012,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,31605,Subscriber,1990,1
1970-01-01 04:48:00,2019-08-01 00:34:10.3420,2019-08-01 00:38:59.3060,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3693.0,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,38935,Subscriber,1982,1
